cgrummer,0.1593,-0.1977539,-0.7128906,0.4506836,51.46342,126.1585,-15.54878,0,-0.09228516,-1.086426,-0.5771484,239.2073,154.0854,56.70732,0,0
cgrummer,0.162,-0.1748047,-0.6889648,0.4477539,53.59756,120.4268,-13.23171,0,-0.06298828,-1.068848,-0.5820313,233.5366,112.439,53.96342,0,0
cgrummer,0.1647,-0.1196289,-0.6450195,0.4414063,58.35366,113.2317,-7.621952,0,0.01074219,-1.057617,-0.597168,225.2439,71.58537,46.7683,0,0
cgrummer,0.1674,-0.09570313,-0.6318359,0.4370117,60.91463,110.7927,-4.573171,0,0.09375,-1.057129,-0.6123047,214.3902,37.56098,37.07317,0,0
cgrummer,0.1701,-0.0546875,-0.6083984,0.4350586,65.30488,108.2317,2.073171,0,0.1704102,-1.058594,-0.6513672,201.1585,9.146341,27.2561,0,0
cgrummer,0.1728,-0.04101563,-0.6074219,0.4311523,67.5,107.2561,5.853659,0,0.2412109,-1.052246,-0.6879883,189.7561,-7.5,18.90244,0,0
cgrummer,0.1755,-0.02734375,-0.5976563,0.4316406,72.43903,105.7317,14.02439,0,0.2705078,-1.040527,-0.699707,178.6585,-1.280488,11.64634,0,0
cgrummer,0.1782,-0.02197266,-0.6074219,0.4248047,74.5122,105.122,18.23171,0,0.2993164,-1.01123,-0.7016602,165.3049,13.23171,4.45122,0,0
cgrummer,0.1809,-0.01123047,-0.6098633,0.4228516,79.39024,102.0122,26.58537,0,0.3266602,-0.9824219,-0.6870117,151.7073,20.67073,-1.707317,0,0
cgrummer,0.1836,0.00390625,-0.6245117,0.421875,81.89024,100.122,30.06098,0,0.3691406,-0.9472656,-0.6728516,145.2439,26.03659,-3.963415,0,0
cgrummer,0.1863,0.01513672,-0.6323242,0.4150391,86.46342,95,36.03659,0,0.3564453,-0.902832,-0.6523438,130.9756,50.79268,-6.95122,0,0
cgrummer,0.189,0.02197266,-0.6494141,0.4150391,88.53659,92.2561,38.59756,0,0.2646484,-0.8671875,-0.6313477,114.7561,84.57317,-6.52439,0,0
cgrummer,0.1917,0.02734375,-0.6557617,0.4174805,93.17073,86.89024,44.20732,0,0.1318359,-0.8359375,-0.6176758,98.84147,102.1951,-3.353659,0,0
cgrummer,0.1944,0.04882813,-0.6762695,0.4272461,98.29269,81.70732,49.20732,0,0.01367188,-0.8173828,-0.6074219,83.71951,100,0.9146342,0,0
cgrummer,0.1971,0.06445313,-0.6826172,0.4277344,101.0976,78.71951,51.82927,0,-0.09765625,-0.8071289,-0.5981445,67.19512,90.36585,4.146341,0,0
cgrummer,0.1998,0.09716797,-0.6987305,0.4243164,106.1585,73.59756,55.97561,0,-0.1962891,-0.8051758,-0.5966797,48.47561,75.85366,4.45122,0,0
cgrummer,0.2025,0.1132813,-0.7089844,0.4287109,108.6585,71.7683,57.68293,0,-0.2587891,-0.8066406,-0.6069336,28.71951,51.64634,1.52439,0,0
cgrummer,0.2052,0.1469727,-0.7197266,0.4321289,113.5366,69.39024,60.36586,0,-0.2739258,-0.8085938,-0.6152344,10.36585,22.43902,-4.268293,0,0
cgrummer,0.2079,0.1708984,-0.7202148,0.4335938,116.1585,69.08537,61.28049,0,-0.269043,-0.8071289,-0.6186523,-6.768293,0.3048781,-10.67073,0,0
cgrummer,0.2106,0.1801758,-0.722168,0.4326172,121.0366,70.12196,63.23171,0,-0.2407227,-0.7993164,-0.6142578,-23.23171,-9.756098,-15.85366,0,0
cgrummer,0.2133,0.1899414,-0.7265625,0.4248047,123.5366,71.46342,64.32927,0,-0.2041016,-0.796875,-0.5864258,-40.06098,-6.768293,-17.0122,0,0
cgrummer,0.216,0.1943359,-0.7265625,0.4169922,128.1098,75.2439,65.79269,0,-0.1582031,-0.8242188,-0.4868164,-48.10976,1.158537,-15.42683,0,0
cgrummer,0.2187,0.1835938,-0.7338867,0.418457,130.1829,77.56097,66.34146,0,-0.1108398,-0.9174805,-0.08740234,-63.29268,41.21951,-7.134147,0,0
cgrummer,0.2214,0.1728516,-0.7363281,0.418457,135.1829,82.2561,67.86585,0,-0.05322266,-1.151367,0.5214844,-72.13415,109.8171,5.731708,0,0
cgrummer,0.2241,0.1494141,-0.7568359,0.4130859,140.5488,83.71951,69.39024,0,-0.07373047,-1.524414,0.7055664,-65.73171,143.5976,15.97561,0,0
cgrummer,0.2268,0.1435547,-0.7719727,0.4082031,143.4146,83.04878,69.93903,0,-0.3461914,-1.802246,0.2265625,-60,121.0366,30.18293,0,0
cgrummer,0.2295,0.1469727,-0.8046875,0.3955078,148.3537,80.06097,70.2439,0,-0.4804688,-1.79248,0.07324219,-63.04878,107.0122,43.47561,0,0
cgrummer,0.2322,0.1547852,-0.824707,0.4003906,151.5244,78.65854,70.06097,0,-0.4936523,-1.508301,0.3193359,-51.89024,109.0854,35.85366,0,0
cgrummer,0.2349,0.1733398,-0.8530273,0.394043,157.6829,77.13415,69.08537,0,-0.5727539,-1.070313,0.2998047,-40.97561,74.39024,25.18293,0,0
cgrummer,0.2376,0.2094727,-0.8881836,0.3925781,159.6342,76.64635,68.04878,0,-0.6030273,-0.7426758,0.07714844,-52.9878,0.4268293,21.34146,0,0
cgrummer,0.2403,0.2270508,-0.9042969,0.4013672,164.6951,76.09756,65.06097,0,-0.6005859,-0.652832,-0.04248047,-71.40244,-63.65854,17.9878,0,0
cgrummer,0.243,0.2612305,-0.9291992,0.402832,167.9268,76.28049,63.47561,0,-0.6108398,-0.5634766,-0.2504883,-83.41463,-98.17073,14.39024,0,0
cgrummer,0.2457,0.2797852,-0.9394531,0.4042969,173.9634,76.64635,60.73171,0,-0.6083984,-0.5629883,-0.3452148,-91.03659,-116.2805,12.43902,0,0
cgrummer,0.2484,0.3212891,-0.9599609,0.3798828,177.1951,76.89024,59.63415,0,-0.5634766,-0.6572266,-0.3291016,-93.96342,-127.1951,11.70732,0,0
cgrummer,0.2511,0.3378906,-0.9677734,0.3759766,181.7073,78.78049,56.95122,0,-0.4086914,-0.8305664,-0.3818359,-97.80488,-167.8049,7.804878,0,0
cgrummer,0.2538,0.3598633,-0.9838867,0.3691406,185.7317,83.65854,55.36586,0,-0.1186523,-1.030273,-0.4897461,-102.5,-228.0488,-1.95122,0,0
cgrummer,0.2565,0.3657227,-0.9970703,0.3759766,187.0732,87.43903,54.45122,0,0.2524414,-1.236328,-0.4858398,-111.0366,-257.8049,-10.67073,0,0
cgrummer,0.2592,0.3720703,-1.011719,0.3876953,191.2195,94.02439,51.7683,0,0.5561523,-1.422363,-0.3388672,-114.3902,-215.2439,-14.39024,0,0
cgrummer,0.2619,0.3764648,-1.017578,0.3950195,193.4146,96.46342,50.54878,0,0.5839844,-1.431152,-0.1918945,-98.65854,-110.8537,-4.695122,0,0
cgrummer,0.2646,0.387207,-1.025391,0.4067383,197.8659,99.39024,48.10976,0,0.3950195,-1.217285,-0.2382813,-71.7683,-4.329268,15.97561,0,0
cgrummer,0.2673,0.3955078,-1.02832,0.4067383,200.9756,100.2439,47.13415,0,0.1235352,-0.9716797,-0.3613281,-57.92683,58.23171,32.86586,0,0
cgrummer,0.27,0.4262695,-1.037598,0.3950195,205.6098,102.5,43.84146,0,-0.15625,-0.8349609,-0.3823242,-60.91463,71.46342,41.70732,0,0
cgrummer,0.2727,0.4541016,-1.060547,0.3837891,207.439,104.3293,42.31707,0,-0.3813477,-0.8188477,-0.3051758,-67.92683,47.62195,41.46342,0,0
cgrummer,0.2754,0.4697266,-1.064941,0.3793945,211.4025,108.7805,39.2683,0,-0.4589844,-0.8427734,-0.2597656,-69.20732,6.280488,34.63415,0,0
cgrummer,0.2781,0.4980469,-1.084961,0.3696289,213.1707,111.4024,37.80488,0,-0.4990234,-0.9008789,-0.1831055,-63.53659,-34.2683,24.45122,0,0
cgrummer,0.2808,0.5097656,-1.089844,0.3696289,216.7073,117.1951,35.30488,0,-0.3769531,-0.9204102,-0.1782227,-56.82927,-66.82927,15.06098,0,0
cgrummer,0.2835,0.5229492,-1.111816,0.3608398,220.4878,122.9268,33.29268,0,-0.184082,-0.9199219,-0.2207031,-55.67073,-77.62196,11.70732,0,0
cgrummer,0.2862,0.5317383,-1.117188,0.3598633,222.0122,125.7317,32.31707,0,-0.009765625,-0.9570313,-0.2446289,-57.19512,-80.91463,8.109756,0,0
cgrummer,0.2889,0.5371094,-1.128906,0.3637695,225.1829,130.3049,30.73171,0,0.09960938,-1.026855,-0.2402344,-58.65854,-55.30488,8.353659,0,0
cgrummer,0.2916,0.543457,-1.133301,0.362793,227.5,132.8049,30.18293,0,0.1464844,-1.084473,-0.2368164,-56.95122,-14.08537,12.19512,0,0
cgrummer,0.2943,0.5620117,-1.154785,0.3491211,230.1829,137.1342,28.23171,0,0.1435547,-1.098633,-0.2456055,-52.9878,29.39025,18.41463,0,0
cgrummer,0.297,0.5664063,-1.162109,0.3491211,231.5854,139.8781,27.62195,0,0.09912109,-1.061523,-0.2607422,-48.29268,71.40244,24.14634,0,0
cgrummer,0.2997,0.5800781,-1.17334,0.34375,234.2683,145.9146,26.15854,0,0.009277344,-0.9956055,-0.2744141,-44.63415,107.5,28.23171,0,0
cgrummer,0.3024,0.5952148,-1.186035,0.3227539,235.3049,148.7195,25.48781,0,-0.1010742,-0.9472656,-0.2807617,-42.0122,131.0366,30.60976,0,0
cgrummer,0.3051,0.6005859,-1.190918,0.3183594,235.7317,154.6951,23.84146,0,-0.215332,-0.9355469,-0.2739258,-39.5122,139.1463,30.42683,0,0
cgrummer,0.3078,0.605957,-1.199219,0.3046875,236.4634,158.1098,23.17073,0,-0.2739258,-0.9370117,-0.2651367,-37.43903,131.0366,27.19512,0,0
cgrummer,0.3105,0.6054688,-1.203125,0.2944336,236.9512,164.5122,21.76829,0,-0.3916016,-0.9550781,-0.2475586,-36.03659,108.7805,21.15854,0,0
cgrummer,0.3132,0.6049805,-1.216797,0.2885742,237.1342,167.3171,21.21951,0,-0.4980469,-0.9716797,-0.2290039,-35.4878,74.7561,14.57317,0,0
cgrummer,0.3159,0.6074219,-1.215332,0.2866211,237.5,172.0732,20.67073,0,-0.5703125,-0.9921875,-0.2192383,-35.60976,54.2683,11.76829,0,0
cgrummer,0.3186,0.6010742,-1.229004,0.2841797,238.5366,175.9146,20.73171,0,-0.5874023,-1.000488,-0.2119141,-35.2439,9.939025,7.743903,0,0
cgrummer,0.3213,0.6005859,-1.233887,0.2788086,239.1463,177.561,21.21951,-1.83E-05,-0.5483398,-0.9941406,-0.2060547,-34.2683,-35.30488,5.487805,0,0
cgrummer,0.324,0.6010742,-1.243164,0.25,239.4512,181.4634,22.0122,-2.32E-05,-0.4614258,-0.9863281,-0.2094727,-32.31707,-74.2683,4.02439,0,0
cgrummer,0.3267,0.5952148,-1.256348,0.2397461,239.3902,183.4756,22.2561,-2.55E-05,-0.3476563,-0.9755859,-0.2250977,-30.91463,-100.061,3.231707,0,0
cgrummer,0.3294,0.5791016,-1.262695,0.2290039,238.7195,187.561,23.47561,-2.22E-05,-0.2133789,-0.9765625,-0.2333984,-30.67073,-108.2317,3.231707,0,0
cgrummer,0.3321,0.5458984,-1.267578,0.2119141,238.5976,188.2927,24.14634,-2.03E-05,-0.06982422,-0.984375,-0.2290039,-30.67073,-100.7317,3.597561,0,0
cgrummer,0.3348,0.5297852,-1.266602,0.2001953,237.622,189.0854,25.67073,-1.36E-05,0.06591797,-0.9960938,-0.2324219,-29.69512,-80,4.390244,0,0
cgrummer,0.3375,0.496582,-1.253906,0.1948242,237.1951,188.4146,26.76829,-1.63E-05,0.1699219,-0.9892578,-0.2338867,-27.80488,-46.34146,5.731708,0,0
cgrummer,0.3402,0.4838867,-1.251465,0.1967773,236.4634,184.6951,28.90244,-2.03E-05,0.1977539,-0.9780273,-0.2324219,-26.21951,0.6097561,8.536586,0,0
cgrummer,0.3429,0.4575195,-1.236816,0.1884766,236.2195,182.3171,30.12195,-1.76E-05,0.1879883,-0.9477539,-0.2314453,-25.42683,50.73171,11.82927,0,0
cgrummer,0.3456,0.4467773,-1.228027,0.1850586,235.4878,176.5854,32.13415,-1.44E-05,0.1098633,-0.9194336,-0.2265625,-25.79268,91.09756,14.5122,0,0
cgrummer,0.3483,0.425293,-1.211914,0.1801758,234.3293,170.2439,34.14634,-1.66E-05,0,-0.9135742,-0.21875,-26.40244,115.9756,16.40244,0,0
cgrummer,0.351,0.4140625,-1.202637,0.1772461,233.4146,166.9512,35.06098,-1.93E-05,-0.1176758,-0.9223633,-0.2001953,-26.70732,122.561,16.82927,0,0
cgrummer,0.3537,0.3793945,-1.188477,0.1660156,231.2805,160.6707,37.7439,-2.20E-05,-0.2167969,-0.9389648,-0.1855469,-27.37805,125.9756,16.64634,0,0
cgrummer,0.3564,0.3632813,-1.183594,0.1645508,230.122,156.7073,39.5122,-1.51E-05,-0.3041992,-0.9550781,-0.1801758,-28.59756,120.7317,15.73171,0,0
cgrummer,0.3591,0.3457031,-1.177734,0.1757813,227.622,147.3781,42.2561,-1.04E-05,-0.3847656,-0.9677734,-0.1787109,-30.18293,108.0488,14.45122,0,0
cgrummer,0.3618,0.3266602,-1.178711,0.1796875,227.1342,141.5854,43.17073,-2.25E-05,-0.4506836,-0.9780273,-0.1733398,-31.95122,85.97561,12.98781,0,0
cgrummer,0.3645,0.315918,-1.178711,0.1762695,225.1829,131.0976,44.39024,-3.24E-05,-0.4848633,-0.9736328,-0.1728516,-33.17073,55.85366,11.76829,0,0
cgrummer,0.3672,0.3007813,-1.19043,0.1679688,223.7805,125.7317,45,-3.66E-05,-0.4892578,-0.9638672,-0.1835938,-33.84146,24.87805,10.2439,0,0
cgrummer,0.3699,0.2978516,-1.193359,0.1689453,220.6707,115.7317,45.12195,-3.91E-05,-0.4663086,-0.9453125,-0.1943359,-34.2683,-1.097561,8.170732,0,0
cgrummer,0.3726,0.2836914,-1.199219,0.1591797,219.4512,111.0976,45.36586,-3.42E-05,-0.4140625,-0.9345703,-0.1962891,-34.93903,-22.80488,5.731708,0,0
cgrummer,0.3753,0.2709961,-1.208496,0.1425781,216.1585,103.2927,45.36586,-3.88E-05,-0.371582,-0.9311523,-0.1958008,-35.54878,-39.7561,3.231707,0,0
cgrummer,0.378,0.2421875,-1.23291,0.1113281,209.7561,98.04878,46.7683,-3.74E-05,-0.269043,-0.9291992,-0.1992188,-36.21951,-46.52439,1.341463,0,0
cgrummer,0.3807,0.2373047,-1.245605,0.1069336,205.9146,95.97561,47.0122,-3.68E-05,-0.1787109,-0.9311523,-0.206543,-36.95122,-41.46342,0.5487805,0,0
cgrummer,0.3834,0.2270508,-1.28125,0.08837891,198.4756,91.95123,46.46342,-4.58E-05,-0.1220703,-0.9428711,-0.2167969,-37.43903,-36.21951,0.4878049,0,0
cgrummer,0.3861,0.2197266,-1.305176,0.07226563,194.8781,88.84147,45.4878,-6.03E-05,-0.1025391,-0.9487305,-0.2265625,-37.7439,-23.78049,1.280488,0,0
cgrummer,0.3888,0.1972656,-1.369141,0.000488281,184.6342,80.60976,42.92683,-6.43E-05,-0.09667969,-0.9462891,-0.2319336,-38.84146,-10.79268,2.804878,0,0
cgrummer,0.3915,0.1918945,-1.39502,-0.05224609,176.0366,74.57317,42.0122,-5.22E-05,-0.1079102,-0.9453125,-0.2412109,-40.12195,0.1829268,4.268293,0,0
cgrummer,0.3942,0.2226563,-1.429688,-0.07470703,159.2683,64.45122,38.17073,-4.41E-05,-0.1225586,-0.9453125,-0.2524414,-41.34146,8.536586,5.426829,0,0
cgrummer,0.3969,0.2612305,-1.42627,-0.01074219,151.8902,62.0122,36.09756,-3.21E-05,-0.1367188,-0.9438477,-0.2734375,-42.07317,14.45122,6.036585,0,0
cgrummer,0.3996,0.2666016,-1.425293,0.01416016,145.7317,59.81707,30.48781,-2.23E-05,-0.1572266,-0.9428711,-0.2929688,-42.56098,19.81707,6.890244,0,0
cgrummer,0.4023,0.2788086,-1.437012,0.009765625,143.7805,57.31707,28.71951,-3.17E-05,-0.1733398,-0.9418945,-0.3120117,-42.80488,25.12195,7.5,0,0
cgrummer,0.405,0.2768555,-1.448242,-0.04443359,140.1829,51.15854,25.54878,-3.11E-05,-0.1850586,-0.9453125,-0.3237305,-43.10976,28.29268,7.804878,0,0
cgrummer,0.4077,0.2905273,-1.446289,-0.1157227,134.6951,48.23171,24.93903,-3.00E-05,-0.1845703,-0.9467773,-0.3261719,-42.86586,30.42683,7.743903,0,0
cgrummer,0.4104,0.3129883,-1.435059,-0.05273438,121.7683,47.2561,24.20732,-2.43E-05,-0.1889648,-0.9477539,-0.3271484,-42.62195,32.92683,7.804878,0,0
cgrummer,0.4131,0.3862305,-1.453125,0.03857422,119.0244,55.2439,21.46342,-1.83E-05,-0.1972656,-0.9492188,-0.3305664,-42.2561,32.62195,7.134147,0,0
cgrummer,0.4158,0.4174805,-1.459961,0.1088867,118.4756,63.35366,18.53658,-1.90E-05,-0.1982422,-0.9511719,-0.3364258,-42.19512,31.21951,6.707317,0,0
cgrummer,0.4185,0.4799805,-1.464355,0.1538086,122.9268,84.32927,11.46342,-2.77E-05,-0.1938477,-0.9536133,-0.3457031,-41.70732,28.17073,5.670732,0,0
cgrummer,0.4212,0.4926758,-1.471191,0.128418,124.2073,93.47561,7.743903,-2.50E-05,-0.1914063,-0.9536133,-0.3564453,-41.40244,28.10976,4.390244,0,0
cgrummer,0.4239,0.5195313,-1.487305,0.009277344,127.1341,105.1829,-0.7926829,-3.00E-05,-0.1884766,-0.956543,-0.3623047,-41.21951,28.41463,3.353659,0,0
cgrummer,0.4266,0.5429688,-1.509766,-0.1655273,126.2805,107.7439,-4.146341,-2.99E-05,-0.1992188,-0.9550781,-0.3730469,-41.09756,27.98781,2.195122,0,0
cgrummer,0.4293,0.5419922,-1.513672,-0.2436523,123.4756,108.2317,-9.146341,-2.90E-05,-0.2109375,-0.9506836,-0.3764648,-41.28049,25.06098,1.463415,0,0
cgrummer,0.432,0.5444336,-1.524902,-0.2456055,121.2195,107.8659,-9.878049,-2.85E-05,-0.2084961,-0.949707,-0.3793945,-41.28049,21.40244,1.097561,0,0
cgrummer,0.4347,0.5532227,-1.541016,-0.1777344,124.2073,104.7561,-8.231708,-2.06E-05,-0.1972656,-0.9511719,-0.3793945,-41.21951,19.57317,0.9756098,0,0
cgrummer,0.4374,0.5634766,-1.581543,-0.1040039,130.9146,101.1585,-6.890244,-1.36E-05,-0.1821289,-0.9516602,-0.3847656,-41.03659,18.90244,0.8536586,0,0
cgrummer,0.4401,0.5688477,-1.585938,-0.1147461,145.3049,92.2561,-5.365854,-2.45E-05,-0.1728516,-0.9428711,-0.3896484,-40.54878,21.34146,0.7317073,0,0
cgrummer,0.4428,0.5649414,-1.571777,-0.1826172,152.0732,86.82927,-5.121951,-3.24E-05,-0.1699219,-0.9389648,-0.3969727,-40,27.5,-0.06097561,0,0
cgrummer,0.4455,0.5522461,-1.564453,-0.2236328,151.5854,86.34147,-5.365854,-3.24E-05,-0.168457,-0.9272461,-0.4013672,-39.69512,33.47561,-0.9756098,0,0
cgrummer,0.4482,0.5341797,-1.546387,-0.3081055,146.7073,89.5122,-5.914634,-2.97E-05,-0.1738281,-0.9150391,-0.4013672,-39.81707,36.34146,-2.012195,0,0
cgrummer,0.4509,0.519043,-1.537109,-0.3417969,143.5976,91.28049,-6.463415,-3.04E-05,-0.1811523,-0.9057617,-0.3969727,-39.7561,36.70732,-2.682927,0,0
cgrummer,0.4536,0.4799805,-1.515625,-0.3862305,138.7195,92.98781,-7.378049,-2.99E-05,-0.1835938,-0.8935547,-0.3959961,-40.06098,36.89024,-3.902439,0,0
cgrummer,0.4563,0.4311523,-1.483887,-0.4135742,137.0732,92.37805,-7.5,-5.09E-05,-0.1845703,-0.8896484,-0.3959961,-40.85366,37.9878,-5.182927,0,0
